tag,model,location,SWDOWN,GLW,HFX,LH,ALBEDO,EMISS,GRDFLX,TSK,NOAHRES,T2,U10,V10,Q2,PSFC,time,SWUP,LWUP,LWDOWN,netLW,NET,GRD,RH2M,W10M
01:30,wrf,region,0.0,348.86690521240234,2.044273227453232,0.040389277040958405,0.053288426250219345,0.9711410403251648,69.15878486633301,292.91381072998047,-0.8867251873016357,293.1842269897461,0.10958249866962433,0.8082678318023682,0.007204474648460746,101484.6015625,2022-07-17 13:00:00,0.0,405.34494589047523,338.79896926299307,-66.54597662748216,-66.54597662748216,-68.63063913197635,49.61817152695376,0.8156624374955485
01:30,wrf,sp,0.0,350.55287170410156,2.946615159511566,-0.03894770424813032,0.018000004813075066,0.9800000190734863,74.65838050842285,294.0487747192383,-1.0133018493652344,293.8100814819336,0.10747653990983963,0.6367609146982431,0.007190240314230323,101627.517578125,2022-07-17 13:00:00,0.0,415.4192710306667,343.54182095628494,-71.87745007438178,-71.87745007438178,-74.78511752964522,47.7093633253755,0.6457675039194328
01:30,wrf-ctsm,region,0.0,345.69252014160156,-6.751510068774223,1.1757908314466476,0.2999999523162842,1.0,0.0,290.6925354003906,0.0,292.19701385498047,-0.4425492659211159,0.5423425566405058,0.007430425030179322,101489.017578125,2022-07-17 13:00:00,0.0,404.872778524766,345.69252014160156,-59.180258383164414,-59.180258383164414,-53.60453914583684,54.39721808312225,0.6999895010003213
01:30,wrf-ctsm,sp,0.0,347.3291320800781,-5.90533772110939,0.27450304478406906,0.30000001192092896,1.0,0.0,291.4782409667969,0.0,292.92333984375,-0.5641694143414497,0.5490058586001396,0.0074371377704665065,101632.197265625,2022-07-17 13:00:00,0.0,409.2678393255544,347.3291320800781,-61.93870724547628,-61.93870724547628,-56.30787256915096,52.112414953826615,0.7872068094571152
13:30,wrf,region,761.3436737060547,369.8827209472656,261.7774887084961,34.83757829666138,0.16659096255898476,0.9711410403251648,-133.9669647216797,312.4670104980469,-4.638398349285126,302.79393005371094,1.5156904757022858,3.430263638496399,0.006580062443390489,101181.81640625,2022-07-18 01:00:00,126.83297544088526,524.9066272890271,359.20829041903016,-165.69833686999698,468.8123613951724,172.19729439001492,25.464890060932554,3.7502034941753726
13:30,wrf,sp,759.6910400390625,370.2109832763672,279.18053436279297,2.5310586392879486,0.1547723524272442,0.9800000190734863,-143.0200901031494,313.0881042480469,-6.599128723144531,302.9539489746094,1.4397505968809128,3.482901953160763,0.006474898080341518,101321.359375,2022-07-18 01:00:00,117.57916938474546,533.9190429687873,362.806770672054,-171.1122722967333,470.99959835758375,189.28800535550283,24.866259243484013,3.7687514904209327
13:30,wrf-ctsm,region,757.1976928710938,370.7306442260742,274.8731803894043,90.31673908233643,0.14142876863479614,1.0,0.0,312.35009002685547,0.0,304.3596496582031,1.3546510934829712,2.9963894933462143,0.006524075171910226,101175.244140625,2022-07-18 01:00:00,107.08953731586735,539.6964988792245,370.7306442260742,-168.96585465315025,481.14230090207616,115.95238143033544,23.080747177651737,3.288377955909295
13:30,wrf-ctsm,sp,763.6197052001953,371.3513412475586,276.73094940185547,93.41938781738281,0.13276522234082222,1.0,0.0,313.05885314941406,0.0,304.6311340332031,1.1880744695663452,2.9292867183685303,0.006497595924884081,101314.54296875,2022-07-18 01:00:00,101.38213994473705,544.6117645395329,371.3513412475586,-173.26042329197435,488.977141963484,118.82680474424569,22.666464570657936,3.161050715133439
